,DEPCOM,COM,SUPERFICIE,PMUN
19956,63459,VILLENEUVE-LES-CERFS,1000.0,534.0
19957,42051,LA CHAPELLE-VILLARS,831.0,534.0
19958,12032,BOUSSAC,1812.0,534.0
19959,88086,CHAMP-LE-DUC,397.0,534.0
19960,14678,SOUMONT-SAINT-QUENTIN,696.0,534.0
19961,27216,EMALLEVILLE,419.0,534.0
19962,02483,MEZIERES-SUR-OISE,964.0,534.0
19963,67346,OBERLAUTERBACH,540.0,535.0
19964,11001,AIGUES-VIVES,1056.0,535.0
19965,68350,VOEGTLINSHOFFEN,405.0,535.0
19966,28240,MEAUCE,1161.0,535.0
19967,57361,KERLING-LES-SIERCK,1804.0,535.0
19968,22326,SAINT-RIEUL,647.0,535.0
19969,39047,BELLEFONTAINE,2429.0,535.0
19970,40074,CASTEL-SARRAZIN,1235.0,535.0
19971,12059,CASTANET,3088.0,535.0
19972,36191,SAINT-FLORENTIN,1626.0,535.0
19973,60452,NEUVILLE-BOSC,892.0,535.0
19974,33528,LE TEMPLE,7232.0,535.0
19975,48016,BALSIEGES,3295.0,535.0
19976,71242,JONCY,1505.0,535.0
19977,60625,SUZOY,520.0,535.0
19978,73075,LA CHAPELLE-BLANCHE,422.0,535.0
19979,60021,APPILLY,447.0,535.0
19980,50034,BAUDRE,383.0,535.0
19981,38248,MONTAUD,1440.0,535.0
19982,31231,GRAZAC,722.0,535.0
19983,53213,SAINT-ELLIER-DU-MAINE,1791.0,535.0
19984,86079,LA ROCHE-RIGAULT,2560.0,535.0
19985,57204,FAILLY,670.0,535.0
19986,38078,LA CHAPELLE-DU-BARD,2706.0,535.0
19987,07171,PAYZAC,1321.0,535.0
19988,50512,SAINT-MARTIN-DE-BONFOSSE,1281.0,535.0
19989,29295,TREMAOUEZAN,849.0,535.0
19990,87068,FROMENTAL,2289.0,535.0
19991,73259,SAINT-MARTIN-SUR-LA-CHAMBRE,460.0,535.0
19992,91435,MORSANG-SUR-SEINE,442.0,535.0
19993,59081,BEVILLERS,480.0,535.0
19994,74202,NONGLARD,415.0,536.0
19995,77164,ECHOUBOULAINS,2088.0,536.0
19996,01342,SAINTE-CROIX,1060.0,536.0
19997,61429,SAINT-MAURICE-LES-CHARENCEY,1603.0,536.0
19998,62324,FARBUS,358.0,536.0
19999,14554,SAINT-AIGNAN-DE-CRAMESNIL,690.0,536.0
20000,80144,BROUCHY,816.0,536.0
20001,51532,SERMIERS,1823.0,536.0
20002,07210,SAINT-ANDEOL-DE-VALS,1666.0,536.0
20003,16411,VILLEJESUS,1704.0,536.0
20004,45276,SAINT-FIRMIN-SUR-LOIRE,2508.0,536.0
20005,60133,CATILLON-FUMECHON,1328.0,536.0
20006,31492,SAINT-JULIEN-SUR-GARONNE,820.0,536.0
20007,40113,GOOS,1062.0,536.0
20008,63058,BULHON,1243.0,536.0
20009,22115,LANRIVAIN,3756.0,537.0
20010,63341,SAINT-FERREOL-DES-COTES,1502.0,537.0
20011,72229,PARENNES,1453.0,537.0
20012,09176,LUZENAC,2655.0,537.0
20013,42296,SALT-EN-DONZY,926.0,537.0
20014,32019,AUTERIVE,1091.0,537.0
20015,49096,CHERRE,1399.0,537.0
20016,73022,ATTIGNAT-ONCIN,1857.0,537.0
20017,59119,BUYSSCHEURE,622.0,537.0
20018,53143,MAISONCELLES-DU-MAINE,1585.0,537.0
20019,35339,TRANS-LA-FORET,1515.0,537.0
20020,62123,BEUSSENT,1601.0,537.0
20021,16153,GONDEVILLE,543.0,537.0
20022,77365,LE PLESSIS-FEU-AUSSOUX,560.0,537.0
20023,37120,INGRANDES-DE-TOURAINE,952.0,537.0
20024,63255,NONETTE-ORSONNETTE,750.0,537.0
20025,04134,LA MOTTE-DU-CAIRE,2738.0,537.0
20026,07174,PEYRAUD,602.0,537.0
20027,80645,PUCHEVILLERS,1443.0,537.0
20028,63334,SAINT-DIER-D'AUVERGNE,2030.0,537.0
20029,61156,ESSAY,1609.0,537.0
20030,22358,TREGONNEAU,627.0,538.0
20031,43099,FRUGERES-LES-MINES,107.0,538.0
20032,26247,PONSAS,291.0,538.0
20033,51372,MONCETZ-LONGEVAS,728.0,538.0
20034,60425,MONTREUIL-SUR-BRECHE,1065.0,538.0
20035,11120,LA DIGNE-D'AVAL,322.0,538.0
20036,71227,GRURY,4590.0,538.0
20037,17082,CHAMPAGNAC,1287.0,538.0
20038,61288,MONTMERREI,1283.0,538.0
20039,51582,TRIGNY,1228.0,538.0
20040,71384,SAINT-AMBREUIL,1830.0,538.0
20041,77050,BRANSLES,1385.0,538.0
20042,14034,AVENAY,580.0,538.0
20043,36119,MERIGNY,3182.0,538.0
20044,15124,MENET,2744.0,538.0
20045,67298,MITTELSCHAEFFOLSHEIM,264.0,538.0
20046,58180,MONTSAUCHE-LES-SETTONS,4629.0,538.0
20047,36094,LIGNAC,6763.0,538.0
20048,59311,HONNECHY,652.0,538.0
20049,87120,LA PORCHERIE,3154.0,538.0
20050,69236,SAINT-ROMAIN-EN-GIER,408.0,538.0
20051,89101,CHEU,765.0,538.0
20052,64217,ESQUIULE,2897.0,539.0
20053,53053,CHAMPGENETEUX,2518.0,539.0
20054,78162,CHOISEL,896.0,539.0
20055,28082,CHARPONT,725.0,539.0
20056,59407,MONCHAUX-SUR-ECAILLON,449.0,539.0
20057,57624,SAINTE-RUFFINE,69.0,539.0
20058,12214,SAINT-CHELY-D'AUBRAC,7683.0,539.0
20059,38307,PISIEU,1886.0,539.0
20060,60254,FRANCIERES,853.0,539.0
20061,50463,SAINT-DENIS-LE-GAST,1696.0,539.0
20062,86129,LESIGNY,1308.0,539.0
20063,16032,BASSAC,767.0,539.0
20064,68237,NIEDERMORSCHWIHR,341.0,539.0
20065,14436,MONCEAUX-EN-BESSIN,477.0,539.0
20066,35102,DROUGES,1175.0,539.0
20067,33206,ISLE-SAINT-GEORGES,434.0,539.0
20068,68161,KATZENTHAL,343.0,539.0
20069,42037,CHALAIN-D'UZORE,806.0,539.0
20070,13012,BEAURECUEIL,1006.0,539.0
20071,60122,CAMPEAUX,1136.0,539.0
20072,51264,LE GAULT-SOIGNY,2624.0,539.0
20073,21210,CREANCEY,1679.0,540.0
20074,88120,LA CROIX-AUX-MINES,1672.0,540.0
20075,73077,LES CHAPELLES,1725.0,540.0
20076,17030,BALANZAC,1284.0,540.0
20077,14021,ARROMANCHES-LES-BAINS,135.0,540.0
20078,60026,AUCHY-LA-MONTAGNE,797.0,540.0
20079,60563,SACY-LE-PETIT,745.0,540.0
20080,37236,SAINT-REGLE,628.0,540.0
20081,30251,SAINT-ETIENNE-DES-SORTS,971.0,540.0
20082,30193,PARIGNARGUES,1106.0,540.0
20083,74122,FAUCIGNY,494.0,540.0
20084,27177,COUDRES,1537.0,540.0
20085,31264,LAGRACE-DIEU,872.0,540.0
20086,57030,ARRY,695.0,541.0
20087,25149,CHENECEY-BUILLON,1677.0,541.0
20088,86102,FROZES,880.0,541.0
20089,03300,VAUMAS,3509.0,541.0
20090,33141,CROIGNON,470.0,541.0
20091,16282,LA ROCHETTE,1115.0,541.0
20092,79104,COURS,1491.0,541.0
20093,63168,GLAINE-MONTAIGUT,1303.0,541.0
20094,19143,MONTAIGNAC-SAINT-HIPPOLYTE,2035.0,541.0
20095,81269,SAINT-SALVY-DE-LA-BALME,1886.0,541.0
20096,77242,JUTIGNY,460.0,541.0
20097,76449,MONTREUIL-EN-CAUX,943.0,541.0
20098,40139,LAGLORIEUSE,1162.0,541.0
20099,37039,BRIDORE,1489.0,541.0
20100,14576,VAL-DE-VIE,458.0,541.0
20101,63278,PESSAT-VILLENEUVE,624.0,541.0
20102,62796,SIMENCOURT,522.0,541.0
20103,50243,HEUGUEVILLE-SUR-SIENNE,590.0,541.0
20104,33380,SAINT-CAPRAIS-DE-BLAYE,510.0,541.0
20105,69057,CHEVINAY,870.0,541.0
20106,07011,ANTRAIGUES-SUR-VOLANE,1372.0,541.0
20107,24271,MILHAC-DE-NONTRON,3586.0,541.0
20108,72298,SAINT-MARS-DE-LOCQUENAY,2177.0,541.0
20109,65042,ASTE,2629.0,541.0
20110,02776,VENDHUILE,1093.0,541.0
20111,26223,ORIOL-EN-ROYANS,1609.0,541.0
20112,50540,SAINT-PIERRE-LANGERS,834.0,541.0
20113,50144,COULOUVRAY-BOISBENATRE,1726.0,541.0
20114,39009,ANDELOT-EN-MONTAGNE,1263.0,542.0
20115,71385,SAINT-AMOUR-BELLEVUE,518.0,542.0
20116,76106,BOIS-D'ENNEBOURG,711.0,542.0
20117,80670,REVELLES,1462.0,542.0
20118,80024,ARGOEUVES,1031.0,542.0
20119,37147,MARCILLY-SUR-VIENNE,1103.0,542.0
20120,35091,LE CROUAIS,629.0,542.0
20121,61405,SAINT-HILAIRE-SUR-ERRE,1536.0,542.0
20122,17428,SONNAC,1687.0,542.0
20123,77306,MONTEREAU-SUR-LE-JARD,1142.0,542.0
20124,25575,VAIRE-ARCIER,1272.0,542.0
20125,27288,GLOS-SUR-RISLE,734.0,542.0
20126,14209,CROUAY,786.0,542.0
20127,19105,LANTEUIL,2255.0,542.0
20128,71556,VARENNES-LES-MACON,477.0,542.0
20129,47206,PINEL-HAUTERIVE,2189.0,542.0
20130,51245,FAVEROLLES-ET-COEMY,555.0,542.0
20131,80236,DAVENESCOURT,1175.0,542.0
20132,03242,SAINT-LOUP,1760.0,542.0
20133,08408,SECHEVAL,1380.0,542.0
20134,69005,AMBERIEUX,461.0,542.0
20135,51513,SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON,2204.0,542.0
20136,54410,ONVILLE,925.0,542.0
20137,41287,VILLERABLE,1674.0,542.0
20138,69053,CHENAS,819.0,542.0
20139,68081,SAINT-BERNARD,602.0,542.0
20140,36053,CIRON,6061.0,542.0
20141,77011,AUFFERVILLE,1776.0,542.0
20142,26061,BREN,1114.0,543.0
20143,90043,FAVEROIS,652.0,543.0
20144,76015,ANGIENS,699.0,543.0
20145,89051,LES BORDES,1887.0,543.0
20146,72375,VILLAINES-LA-GONAIS,1040.0,543.0
20147,80199,CLERY-SUR-SOMME,1890.0,543.0
20148,06020,LA BOLLENE-VESUBIE,3534.0,543.0
20149,88508,VILLE-SUR-ILLON,1788.0,543.0
20150,59597,TILLOY-LEZ-CAMBRAI,334.0,543.0
20151,58189,NARCY,2952.0,543.0
20152,17050,BOIS,2135.0,543.0
20153,49159,HUILLE,1272.0,543.0
20154,35050,CARDROC,735.0,543.0
20155,09334,VICDESSOS,620.0,543.0
20156,62747,SAINT-FLORIS,411.0,543.0
20157,09113,ERCE,4103.0,543.0
20158,56202,SAINT-ABRAHAM,672.0,543.0
20159,10299,POUAN-LES-VALLEES,1671.0,543.0
20160,50443,SACEY,1534.0,543.0
20161,80545,MEZIERES-EN-SANTERRE,1078.0,543.0
20162,64255,HALSOU,558.0,543.0
20163,33442,SAINT-MARTIN-DE-LAYE,948.0,544.0
20164,24392,SAINT-CREPIN-ET-CARLUCET,1889.0,544.0
20165,31416,PEYSSIES,641.0,544.0
20166,34219,PREMIAN,1660.0,544.0
20167,57060,BENESTROFF,952.0,544.0
20168,71489,SAINT-VINCENT-EN-BRESSE,1585.0,544.0
20169,62359,FRESSIN,1731.0,544.0
20170,63392,SAINT-REMY-DE-CHARGNAT,628.0,544.0
20171,02559,NOUVION-ET-CATILLON,1672.0,544.0
20172,10053,BOURANTON,826.0,544.0
20173,28322,RUEIL-LA-GADELIERE,1894.0,544.0
20174,76706,TOURVILLE-LES-IFS,847.0,544.0
20175,63222,MEILHAUD,448.0,544.0
20176,62355,FRESNES-LES-MONTAUBAN,497.0,544.0
20177,22063,GOMMENEC'H,1219.0,544.0
20178,07286,SAINT-PIERREVILLE,2052.0,544.0
20179,64184,CESCAU,801.0,545.0
20180,51605,VENTEUIL,627.0,545.0
20181,14611,SAINT-MANVIEU-BOCAGE,1212.0,545.0
20182,31413,PELLEPORT,1048.0,545.0
20183,67515,WALDOLWISHEIM,570.0,545.0
20184,86094,DIENNE,1739.0,545.0
20185,28180,GILLES,733.0,545.0
20186,71552,UXEAU,3279.0,545.0
20187,09223,OUST,1908.0,545.0
20188,14621,SAINT-MARTIN-DE-BIENFAITE-LA-CRESSONNIERE,1171.0,545.0
20189,60340,LAGNY,1069.0,545.0
20190,78618,TILLY,774.0,545.0
20191,05053,GARDE-COLOMBE,942.0,545.0
20192,09107,DUN,4166.0,545.0
20193,28378,SOUANCE-AU-PERCHE,1905.0,545.0
20194,80785,VECQUEMONT,190.0,545.0
20195,71074,CHAINTRE,333.0,545.0
20196,85137,MARSAIS-SAINTE-RADEGONDE,1472.0,545.0
20197,30095,CORCONNE,1314.0,545.0
20198,72064,LA CHAPELLE-HUON,1871.0,545.0
20199,21486,PLUVAULT,354.0,545.0
20200,71237,IGORNAY,2169.0,545.0
20201,26319,SAINT-MICHEL-SUR-SAVASSE,1137.0,545.0
20202,12092,DURENQUE,3334.0,546.0
20203,50161,LE DEZERT,1470.0,546.0
20204,72087,CONFLANS-SUR-ANILLE,3102.0,546.0
20205,57736,VRY,1511.0,546.0
20206,12150,MONTEILS,1718.0,546.0
20207,55045,BELRUPT-EN-VERDUNOIS,936.0,546.0
20208,59562,SEMERIES,1353.0,546.0
20209,45171,ISDES,4384.0,546.0
20210,11256,MONTSERET,1141.0,546.0
20211,28105,COMBRES,1517.0,546.0
20212,67423,SAESSOLSHEIM,668.0,546.0
20213,95270,GENAINVILLE,1056.0,546.0
20214,78202,DROCOURT,387.0,546.0
20215,37178,PANZOULT,3481.0,546.0
20216,2A031,BASTELICA,12767.0,546.0
20217,70165,COMBEAUFONTAINE,1226.0,546.0
20218,14513,PONT-FARCY,1357.0,546.0
20219,35113,LA FONTENELLE,1225.0,547.0
20220,64101,BAUDREIX,200.0,547.0
20221,01334,SAINT-ANDRE-D'HUIRIAT,903.0,547.0
20222,18290,VOUZERON,5280.0,547.0
20223,67349,OBERROEDERN,501.0,547.0
20224,38402,SAINT-JEAN-DE-VAULX,1039.0,547.0
20225,79263,SAINT-LAURS,830.0,547.0
20226,76334,GUEURES,608.0,547.0
20227,07002,AILHON,791.0,547.0
20228,27698,VITOT,466.0,547.0
20229,22062,GOMENE,2564.0,547.0
20230,22110,LANMERIN,423.0,547.0
20231,80438,HEUDICOURT,1270.0,547.0
20232,39305,LA LOYE,1909.0,547.0
20233,50456,SAINT-CLEMENT-RANCOUDRAY,3274.0,547.0
20234,31031,AUSSON,440.0,547.0
20235,57033,ARZVILLER,516.0,547.0
20236,18137,MAREUIL-SUR-ARNON,2633.0,547.0
20237,41042,CHATEAUVIEUX,3356.0,547.0
20238,71213,LA GENETE,1167.0,547.0
20239,51636,VILLERS-MARMERY,1066.0,547.0
20240,59554,SARS-ET-ROSIERES,262.0,548.0
20241,24280,MONPAZIER,54.0,548.0
20242,86195,PORT-DE-PILES,578.0,548.0
20243,64364,MACAYE,1971.0,548.0
20244,33370,SAINT-ANDRONY,3638.0,548.0
20245,60028,AUMONT-EN-HALATTE,679.0,548.0
20246,39335,MOISSEY,1083.0,548.0
20247,89122,COURGENAY,3000.0,548.0
20248,37260,LA TOUR-SAINT-GELIN,1348.0,548.0
20249,80122,BOUQUEMAISON,734.0,548.0
20250,53043,BREE,1659.0,548.0
20251,53106,GESVRES,2167.0,549.0
20252,59454,OXELAERE,475.0,549.0
20253,76021,ANNOUVILLE-VILMESNIL,584.0,549.0
20254,67163,GOUGENHEIM,681.0,549.0
20255,36047,LA CHATRE-LANGLIN,2771.0,549.0
20256,21127,CHAIGNAY,2500.0,549.0
20257,56227,SAINT-MALO-DES-TROIS-FONTAINES,1611.0,549.0
20258,62646,PALLUEL,282.0,549.0
20259,27496,ROSAY-SUR-LIEURE,812.0,549.0
20260,81314,VIANE,3870.0,549.0
20261,39439,PORT-LESNEY,1087.0,549.0
20262,57234,FRAUENBERG,272.0,549.0
20263,88177,LA FORGE,471.0,549.0
20264,62648,PARENTY,1306.0,549.0
20265,71438,SAINT-LEGER-DU-BOIS,2132.0,549.0
20266,66103,MARQUIXANES,490.0,549.0
20267,85105,LE GUE-DE-VELLUIRE,1284.0,549.0
20268,67494,TRIMBACH,399.0,549.0
20269,81106,GRAZAC,3214.0,549.0
20270,70055,BAUDONCOURT,766.0,549.0
20271,72048,BRIOSNE-LES-SABLES,995.0,549.0
20272,30086,COLLORGUES,929.0,550.0
20273,25101,BURGILLE,933.0,550.0
20274,65410,SARROUILLES,436.0,550.0
20275,12156,MONTPEYROUX,6195.0,550.0
20276,89186,GERMIGNY,1188.0,550.0
20277,70429,PUSY-ET-EPENOUX,1007.0,550.0
20278,47253,SAINTE-MARTHE,973.0,550.0
20279,76515,QUIBERVILLE,345.0,550.0
20280,57554,POURNOY-LA-GRASSE,712.0,550.0
20281,25248,LES FONTENELLES,840.0,550.0
20282,63247,MUROL,1509.0,550.0
20283,25033,AUTECHAUX-ROIDE,659.0,550.0
20284,67522,WEISLINGEN,696.0,550.0
20285,87133,SAINT-AMAND-MAGNAZEIX,2951.0,550.0
20286,80129,BOUZINCOURT,818.0,550.0
20287,37133,LOCHE-SUR-INDROIS,7478.0,550.0
20288,62105,BELLE-ET-HOULLEFORT,928.0,550.0
20289,03042,LE BREUIL,3456.0,550.0
20290,56183,QUELNEUC,1398.0,550.0
20291,09246,RIMONT,2906.0,550.0
20292,89069,CHAILLEY,1696.0,550.0
20293,01060,BRENOD,2400.0,550.0
20294,26107,CREPOL,1146.0,551.0
20295,22260,LE QUILLIO,1643.0,551.0
20296,49077,LA CHAPELLE-SUR-OUDON,1263.0,551.0
20297,57639,SCHORBACH,1347.0,551.0
20298,32121,ENDOUFIELLE,1727.0,551.0
20299,27219,EPEGARD,439.0,551.0
20300,57303,HAUCONCOURT,791.0,551.0
20301,24428,SAINT-JORY-DE-CHALAIS,3241.0,551.0
20302,38446,SAINT-PIERRE-D'ENTREMONT,3239.0,551.0
20303,86248,SAINT-SECONDIN,3800.0,551.0
20304,24324,PEYRIGNAC,656.0,551.0
20305,76173,LA CHAUSSEE,817.0,551.0
20306,17237,MOEZE,2115.0,551.0
20307,14398,MANERBE,1844.0,551.0
20308,69022,BIBOST,532.0,551.0
20309,12061,CASTELNAU-DE-MANDAILLES,3595.0,551.0
20310,33503,SAUMOS,5787.0,551.0
20311,61362,SAINT-ANDRE-DE-MESSEI,1516.0,551.0
20312,62298,EPINOY,813.0,551.0
20313,59451,ORSINVAL,336.0,551.0
20314,71018,BANTANGES,1096.0,552.0
20315,34141,LA LIVINIERE,3118.0,552.0
20316,30306,SALINELLES,891.0,552.0
20317,95298,HARAVILLIERS,1110.0,552.0
20318,45055,BRICY,1269.0,552.0
20319,31586,VILLENEUVE-LECUSSAN,1636.0,552.0
20320,50276,LOLIF,1265.0,552.0
20321,52386,PERTHES,1315.0,552.0
20322,47328,SAINT-GEORGES,1597.0,552.0
20323,2B034,BELGODERE,1305.0,552.0
20324,76201,CROISY-SUR-ANDELLE,376.0,552.0
20325,16349,SAINTE-SEVERE,1838.0,552.0
20326,47292,SAUVETERRE-LA-LEMANCE,2358.0,552.0
20327,55102,CHARNY-SUR-MEUSE,1262.0,552.0
20328,15101,LAVEISSIERE,3524.0,552.0
20329,59055,BAZUEL,1190.0,552.0
20330,27256,LA FORET-DU-PARC,766.0,552.0
20331,64288,LABASTIDE-CEZERACQ,504.0,552.0
20332,54007,AINGERAY,1292.0,552.0
20333,76593,SAINT-JEAN-DE-LA-NEUVILLE,809.0,552.0
20334,47242,SAINT-FRONT-SUR-LEMANCE,1977.0,552.0
20335,76740,LA VIEUX-RUE,551.0,552.0
20336,67501,UTTENHEIM,484.0,553.0
20337,62530,LOTTINGHEN,1052.0,553.0
20338,53145,MARIGNE-PEUTON,1654.0,553.0
20339,59642,WARLAING,397.0,553.0
20340,59201,ERQUINGHEM-LE-SEC,179.0,553.0
20341,79241,SAINT-CHRISTOPHE-SUR-ROC,1090.0,553.0
20342,23087,FRESSELINES,3081.0,553.0
20343,10158,FOUCHERES,865.0,553.0
20344,14386,MAGNY-LA-CAMPAGNE,640.0,553.0
20345,86253,SANXAY,2438.0,553.0
20346,87164,SAINT-MARTIN-DE-JUSSAC,1431.0,553.0
20347,68039,BISEL,805.0,553.0
20348,17469,VILLARS-EN-PONS,1333.0,553.0
20349,38390,SAINT-GERVAIS,1328.0,553.0
20350,38350,SAINTE-AGNES,2668.0,553.0
20351,77429,SAINT-OUEN-SUR-MORIN,376.0,553.0
20352,72098,COULONGE,1517.0,553.0
20353,77273,MARCHEMORET,708.0,553.0
20354,31550,SOUEICH,1143.0,553.0
20355,19270,TROCHE,1992.0,553.0
20356,62451,HEUCHIN,825.0,553.0
20357,73050,BOURDEAU,785.0,553.0
20358,64387,MOMAS,1458.0,553.0
20359,22238,PLUFUR,1744.0,554.0
20360,07328,VAGNAS,2383.0,554.0
20361,27644,TILLY,1221.0,554.0
20362,24040,BEYNAC-ET-CAZENAC,1310.0,554.0
20363,02755,URCEL,728.0,554.0
20364,07085,EMPURANY,1930.0,554.0
20365,58155,LA MARCHE,1082.0,554.0
20366,63454,VERTOLAYE,1101.0,554.0
20367,78285,GRESSEY,716.0,554.0
20368,42161,NOTRE-DAME-DE-BOISSET,904.0,554.0
20369,95254,FREMECOURT,431.0,554.0
20370,51339,MAIRY-SUR-MARNE,2083.0,554.0
20371,80546,MIANNAY,884.0,554.0
20372,33301,NAUJAN-ET-POSTIAC,1112.0,554.0
20373,2A181,OCANA,2608.0,554.0
20374,27578,SAINTE-MARIE-D'ATTEZ,958.0,554.0
20375,38312,POMMIERS-LA-PLACETTE,1688.0,554.0
20376,48043,CHATEAUNEUF-DE-RANDON,2454.0,555.0
20377,10409,VILLACERF,967.0,555.0
20378,89369,SAINT-SEROTIN,1417.0,555.0
20379,31518,SAINT-THOMAS,1417.0,555.0
20380,38392,SAINT-HILAIRE-DE-BRENS,756.0,555.0
20381,01352,SAINT-ETIENNE-SUR-REYSSOUZE,1393.0,555.0
20382,30340,VALLIGUIERES,1939.0,555.0
20383,42009,ARTHUN,1388.0,555.0
20384,07168,ORGNAC-L'AVEN,2168.0,555.0
20385,60230,LE FAY-SAINT-QUENTIN,726.0,555.0
20386,63463,VISCOMTAT,2557.0,555.0
20387,02741,THENELLES,705.0,555.0
20388,80107,BLANGY-TRONVILLE,1246.0,555.0
20389,08429,SORMONNE,479.0,555.0
20390,68074,DURLINSDORF,775.0,555.0
20391,12246,SAINT-SANTIN,2301.0,555.0
20392,54595,XERMAMENIL,1077.0,555.0
20393,51399,LA NEUVILLE-AU-PONT,1516.0,555.0
20394,50474,SAINT-GEORGES-DE-ROUELLEY,2078.0,555.0
20395,61248,MANTILLY,2926.0,555.0
20396,27147,LA CHAPELLE-DU-BOIS-DES-FAULX,434.0,555.0
20397,24150,DAGLAN,2067.0,556.0
20398,26086,CHATILLON-EN-DIOIS,2837.0,556.0
20399,47025,BEAUVILLE,2310.0,556.0
20400,01114,CONFORT,1125.0,556.0
20401,02046,BARENTON-BUGNY,1157.0,556.0
20402,08254,LIART,1354.0,556.0
20403,69216,SAINT-JULIEN-SUR-BIBOST,1327.0,556.0
20404,45133,ENGENVILLE,1807.0,556.0
20405,14297,GAVRUS,275.0,556.0
20406,85286,LA TAILLEE,1155.0,556.0
20407,17410,SAINT-THOMAS-DE-CONAC,4271.0,556.0
20408,73135,HERMILLON,1409.0,556.0
20409,50048,BESLON,1752.0,556.0
20410,12213,SAINT-BEAUZELY,3093.0,556.0
20411,67524,WEITERSWILLER,795.0,556.0
20412,73116,FONTCOUVERTE-LA-TOUSSUIRE,2145.0,556.0
20413,78324,JOUY-MAUVOISIN,283.0,556.0
20414,62623,NOUVELLE-EGLISE,930.0,556.0
20415,57245,GAVISSE,418.0,556.0
20416,61260,LE MENIL-DE-BRIOUZE,2145.0,557.0
20417,71219,GIGNY-SUR-SAONE,1451.0,557.0
20418,45186,LORCY,1723.0,557.0
20419,51567,THIEBLEMONT-FAREMONT,919.0,557.0
20420,16347,SAINT-ROMAIN,2290.0,557.0
20421,52155,CULMONT,842.0,557.0
20422,07159,MIRABEL,2007.0,557.0
20423,17459,VARAIZE,2021.0,557.0
20424,54334,MAIRY-MAINVILLE,1256.0,557.0
20425,16181,LESSAC,3428.0,557.0
20426,2A211,PETRETO-BICCHISANO,3933.0,557.0
20427,02053,VALLEES EN CHAMPAGNE,1881.0,557.0
20428,23068,CRESSAT,3413.0,557.0
20429,39018,AROMAS,1896.0,557.0
20430,01412,SULIGNAT,1077.0,557.0
20431,80690,RUMIGNY,808.0,557.0
20432,63424,SURAT,890.0,558.0
20433,76735,VEULES-LES-ROSES,530.0,558.0
20434,11185,LAGRASSE,3248.0,558.0
20435,26014,ARTHEMONAY,572.0,558.0
20436,17317,SAINT-CIERS-DU-TAILLON,2202.0,558.0
20437,27313,LA HARENGERE,365.0,558.0
20438,60443,MUIRANCOURT,567.0,558.0
20439,42141,MARS,1216.0,558.0
20440,39422,PLAINOISEAU,559.0,558.0
20441,40320,UCHACQ-ET-PARENTIS,3859.0,558.0
20442,72317,SAINT-REMY-DU-VAL,1666.0,558.0
20443,89428,VALLERY,1244.0,558.0
20444,85209,SAINT-ETIENNE-DE-BRILLOUET,1896.0,558.0
20445,60045,BARBERY,775.0,558.0
20446,04013,AUBIGNOSC,1500.0,558.0
20447,24171,EYZERAC,1158.0,558.0
20448,81277,SAUSSENAC,1773.0,558.0
20449,02197,CLAIRFONTAINE,1441.0,558.0
20450,47226,ROUMAGNE,1065.0,558.0
20451,57111,BRONVAUX,153.0,558.0
20452,42236,SAINT-HILAIRE-SOUS-CHARLIEU,1377.0,559.0
20453,86026,BEUXES,1127.0,559.0
20454,71092,LA CHAPELLE-NAUDE,1911.0,559.0
20455,67265,LICHTENBERG,1228.0,559.0
20456,15248,VALUEJOLS,3842.0,559.0
20457,27251,FONTAINE-L'ABBE,1324.0,559.0
20458,76615,SAINT-MARTIN-DU-BEC,407.0,559.0
20459,43229,SAINT-VIDAL,795.0,559.0
20460,76088,BERVILLE-SUR-SEINE,699.0,559.0
20461,60023,ARMANCOURT,205.0,559.0
20462,02328,FOSSOY,756.0,559.0
20463,46180,LUNAN,621.0,559.0
20464,52492,TORCENAY,845.0,559.0
20465,57338,HOTTVILLER,833.0,559.0
20466,25278,GONSANS,1740.0,559.0
20467,58258,SAINT-OUEN-SUR-LOIRE,2397.0,559.0
20468,21185,COMBERTAULT,394.0,559.0
20469,29288,TREGARANTEC,511.0,560.0
20470,68200,MANSPACH,537.0,560.0
20471,03065,CHATEL-DE-NEUVRE,1923.0,560.0
20472,42086,ECOCHE,1110.0,560.0
20473,56250,THEHILLAC,1444.0,560.0
20474,63187,LAPEYROUSE,3614.0,560.0
20475,71155,CRONAT,6070.0,560.0
20476,68160,KAPPELEN,516.0,560.0
20477,27538,SAINT-ETIENNE-L'ALLIER,1136.0,560.0
20478,72134,FLEE,1750.0,560.0
20479,23004,ANZEME,2951.0,560.0
20480,63404,SAINT-YVOINE,898.0,560.0
20481,27666,LA VACHERIE,761.0,560.0
20482,47290,LA SAUVETAT-DU-DROPT,1024.0,560.0
20483,53035,BOUCHAMPS-LES-CRAON,1819.0,560.0
20484,58064,CHATEAUNEUF-VAL-DE-BARGIS,4794.0,560.0
20485,88328,NOMPATELIZE,693.0,560.0
20486,49104,CONCOURSON-SUR-LAYON,1831.0,560.0
20487,74174,MEGEVETTE,2162.0,560.0
20488,35293,SAINT-MARC-SUR-COUESNON,1227.0,560.0
20489,39279,LARNAUD,1063.0,560.0
20490,86002,AMBERRE,1579.0,561.0
20491,26070,CHAMARET,804.0,561.0
20492,50350,MONTPINCHON,1735.0,561.0
20493,18282,VILLABON,1844.0,561.0
20494,33242,LES LEVES-ET-THOUMEYRAGUES,1740.0,561.0
